GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
1721,523.95,1151.07,1500.96,127.94,69.89,-67.69,-996.0,-9304.92,493.82,7822.38,-1788.15,67.44,1321.41,-1720.71,-399.31
1731,489.86,1151.54,1491.23,127.03,80.15,-71.67,-1018.05,-9301.35,508.56,7819.02,-1793.14,68.11,1276.33,-1725.03,-448.71
1741,496.94,1187.14,1494.54,127.68,80.55,-59.53,-1004.47,-9345.72,501.76,7842.85,-1786.22,67.35,1321.73,-1718.88,-397.14
1751,472.4,1157.57,1483.01,131.55,81.05,-57.57,-1023.04,-9355.16,498.74,7885.22,-1774.34,67.9,1273.77,-1706.43,-432.66
1761,482.43,1199.94,1474.98,131.47,74.89,-55.16,-1016.28,-9218.83,483.43,7798.6,-1844.06,68.04,1355.47,-1776.02,-420.55
1771,527.92,1184.44,1487.5,134.08,84.44,-58.52,-1021.92,-9270.31,474.38,7796.85,-1807.69,68.1,1338.85,-1739.6,-400.75
1781,483.14,1181.5,1507.56,132.38,76.84,-73.09,-1012.73,-9342.23,495.08,7829.31,-1757.6,66.92,1277.76,-1690.68,-412.92
1791,503.71,1165.87,1507.17,139.46,80.02,-49.86,-1019.59,-9312.56,488.95,7874.44,-1797.7,67.51,1377.63,-1730.19,-352.56
1801,520.84,1157.28,1477.85,130.76,68.4,-71.92,-996.95,-9282.37,494.74,7831.43,-1825.63,67.84,1330.05,-1757.79,-427.73
1811,507.21,1148.56,1507.18,132.98,76.19,-65.44,-991.48,-9326.21,490.76,7838.38,-1800.95,68.95,1318.12,-1732.0,-413.88
1821,509.79,1176.95,1505.23,137.83,75.99,-61.92,-990.28,-9275.13,499.63,7834.08,-1842.89,68.73,1412.16,-1774.16,-362.0
1831,453.8,1174.66,1497.76,126.14,71.63,-68.44,-1004.1,-9326.22,504.89,7857.02,-1793.59,68.0,1287.13,-1725.59,-438.46
1841,501.52,1196.53,1511.6,135.35,88.88,-64.2,-1003.31,-9279.16,487.09,7835.44,-1829.41,69.02,1409.75,-1760.39,-350.65
1851,529.0,1149.01,1486.79,131.88,77.32,-58.49,-1005.69,-9317.54,486.57,7837.33,-1783.08,69.76,1316.16,-1713.32,-397.15
1861,499.14,1214.14,1500.96,128.33,78.7,-67.33,-998.51,-9296.77,488.48,7810.8,-1811.45,69.46,1357.95,-1741.99,-384.03
1871,487.56,1184.13,1507.41,136.59,81.39,-78.94,-1031.54,-9327.77,499.83,7846.4,-1772.92,67.55,1305.06,-1705.37,-400.31
1881,496.81,1167.08,1490.07,140.04,78.74,-66.85,-1003.93,-9341.85,503.33,7810.81,-1762.84,68.32,1274.24,-1694.52,-420.28
1891,484.7,1169.14,1482.02,133.96,87.75,-67.72,-1031.09,-9323.44,507.65,7877.19,-1800.17,69.01,1320.16,-1731.16,-411.01
1901,484.65,1175.97,1493.21,119.85,75.91,-66.53,-1026.41,-9310.75,502.92,7858.48,-1796.12,66.81,1307.3,-1729.32,-422.02
